ConvertedCompYearly,YearsCodePro,Country,EdLevel,DevType,Employment,Year
51888.0,7,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Student;Designer",Employed part-time,2021
97284.0,19,Latvia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Other (please specify):,Employed full-time,2021
108912.0,10,Mongolia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
,6,Latvia,Some college/university study without earning a degree,"Developer, desktop or enterprise applications;Developer, back-end","Independent contractor, freelancer, or self-employed",2021
82000.0,3,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack",Employed full-time,2021
48644.0,2,Germany,Some college/university study without earning a degree,Other (please specify):,Employed full-time,2021
,,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Engineering manager;Educator","Not employed, but looking for work",2021
4896.0,Less than 1 year,Ukraine,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student;Developer, embedded applications or devices",Employed part-time,2021
232411.0,8,Belgium,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;DevOps specialist;Data or business analyst;Designer;Product manager;Senior Executive (C-Suite, VP, etc.)","Independent contractor, freelancer, or self-employed",2021
113450.0,22,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2021
60000.0,12,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, back-end","Independent contractor, freelancer, or self-employed",2021
11169.0,3,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
45780.0,6,Greece,Some college/university study without earning a degree,"Developer, full-stack;Developer, back-end",Employed full-time,2021
272412.0,5,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Academic researcher,Employed full-time,2021
49896.0,4,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications",Employed full-time,2021
99986.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end",Employed full-time,2021
,10,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2021
9084.0,6,Portugal,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end",Employed part-time,2021
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2021
40572.0,2,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
17868.0,25,Brazil,Some college/university study without earning a degree,"Developer, back-end",Employed full-time,2021
26112.0,8,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
145000.0,14,United States of America,"Associate degree (A.A., A.S., etc.)","Developer, front-end;Developer, full-stack",Employed full-time,2021
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2021
140000.0,4,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, back-end",Employed full-time,2021
,11,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,Retired,2021
,17,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Developer, back-end;Data or business analyst;Designer","Independent contractor, freelancer, or self-employed",2021
130000.0,4,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack",Employed full-time,2021
71784.0,16,Hong Kong (S.A.R.),"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack",Employed full-time,2021
10284.0,10,China,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",System administrator,Employed full-time,2021
6000.0,Less than 1 year,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end",Employed full-time,2021
,,Luxembourg,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Engineer, data;Data scientist or machine learning specialist;Developer, back-end;Academic researcher;Scientist;Student;Developer, embedded applications or devices","Not employed, but looking for work",2021
82848.0,6,Sweden,Some college/university study without earning a degree,"Developer, mobile;Developer, front-end","Independent contractor, freelancer, or self-employed",2021
83236.0,9,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
151054.0,17,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Developer, embedded applications or devices",Employed full-time,2021
125000.0,11,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",DevOps specialist,Employed full-time,2021
14796.0,Less than 1 year,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Student",Employed full-time,2021
35028.0,2,Israel,Some college/university study without earning a degree,"Developer, game or graphics;Developer, embedded applications or devices",Employed part-time,2021
,Less than 1 year,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2021
10032.0,3,Bangladesh,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, back-end",Employed full-time,2021
105811.0,14,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Engineering manager","Independent contractor, freelancer, or self-employed",2021
,2,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data",Employed full-time,2021
82236.0,15,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack",Employed full-time,2021
20943.0,Less than 1 year,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
54000.0,7,Belarus,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Engineer, data;Developer, back-end",Employed full-time,2021
,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2021
6422.0,2,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Engineer, site reliability",Employed full-time,2021
,,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, part-time",2021
43239.0,22,Portugal,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;DevOps specialist;Designer;System administrator",Employed full-time,2021
35340.0,9,Czech Republic,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end;Developer, embedded applications or devices",Employed full-time,2021
11676.0,5,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications;Developer, back-end;Student",Employed part-time,2021
48881.0,8,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Other (please specify):;Developer, back-end;Developer, QA or test;Data or business analyst;Designer;System administrator",Employed full-time,2021
,6,China,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end",Employed full-time,2021
11832.0,2,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Developer, full-stack;System administrator",Employed full-time,2021
68748.0,7,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, mobile",Employed full-time,2021
,17,Italy,"Other doctoral degree (Ph.D., Ed.D., etc.)","Engineer, data;Academic researcher;Scientist",Employed full-time,2021
,,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Student","Not employed, but looking for work",2021
12566.0,8,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile",Employed full-time,2021
165000.0,10,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Engineering manager",Employed full-time,2021
150000.0,8,United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)","Developer, desktop or enterprise applications",Employed full-time,2021
50000.0,1,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end;Developer, full-stack;Developer, QA or test",Employed full-time,2021
,,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,"Student, full-time",2021
,10,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, mobile;Developer, full-stack;Engineering manager",Employed full-time,2021
,,China,Primary/elementary school,,"Student, part-time",2021
60505.0,4,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
60505.0,7,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end",Employed full-time,2021
24540.0,4,Russian Federation,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack",Employed full-time,2021
78000.0,12,United States of America,Some college/university study without earning a degree,"Developer, full-stack",Employed full-time,2021
,14,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;DevOps specialist;Designer;System administrator","Independent contractor, freelancer, or self-employed",2021
,,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,"Student, full-time",2021
,,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, part-time",2021
,3,Malaysia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;Data or business analyst",Employed full-time,2021
120000.0,4,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
13962.0,1,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
,,Brazil,Some college/university study without earning a degree,,"Student, part-time",2021
,,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,"Student, full-time",2021
92964.0,20,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
103000.0,5,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
160343.0,27,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack;Other (please specify):;Designer;Engineering manager",Employed full-time,2021
,4,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Engineer, data",Employed full-time,2021
,,United Republic of Tanzania,"Associate degree (A.A., A.S., etc.)",,"Student, full-time",2021
84000.0,20,United States of America,Some college/university study without earning a degree,"Developer, mobile;Developer, front-end;Developer, desktop or enterprise applications;Developer, back-end;Designer",Employed full-time,2021
150000.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, back-end",Employed full-time,2021
,,Slovenia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2021
47011.0,5,Austria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Data scientist or machine learning specialist;Developer, back-end",Employed full-time,2021
,,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2021
22512.0,2,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile",Employed full-time,2021
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2021
2171556.0,35,United Kingdom of Great Britain and Northern Ireland,Primary/elementary school,"Developer, back-end",Employed full-time,2021
,,India,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2021
,Less than 1 year,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
,,"Iran, Islamic Republic of...","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2021
